source_taxon_name,source_taxon_path,source_taxon_path_ids,source_specimen_occurrence_id,source_specimen_institution_code,source_specimen_collection_code,source_specimen_catalog_number,source_specimen_life_stage_id,source_specimen_life_stage,source_specimen_physiological_state_id,source_specimen_physiological_state,source_specimen_body_part_id,source_specimen_body_part,source_specimen_sex_id,source_specimen_sex,source_specimen_basis_of_record,interaction_type,target_taxon_name,target_taxon_path,target_taxon_path_ids,target_specimen_occurrence_id,target_specimen_institution_code,target_specimen_collection_code,target_specimen_catalog_number,target_specimen_life_stage_id,target_specimen_life_stage,target_specimen_physiological_state_id,target_specimen_physiological_state,target_specimen_body_part_id,target_specimen_body_part,target_specimen_sex_id,target_specimen_sex,target_specimen_basis_of_record,latitude,longitude,event_date,study_citation,study_url,study_source_citation,study_source_archive_uri
Yucca,Spermatophytes | Magnoliophyta | Magnoliopsida | Magnoliidae | Lilianae | Asparagales | Asparagaceae | Agavoideae | Yucca,WD:Q25814 | WD:Q14562931 | WD:Q1307404 | WD:Q13582382 | WD:Q6547763 | WD:Q26229 | WD:Q157167 | WD:Q162802 | WD:Q156317,,,,,,,,,,,,,PreservedSpecimen,hostOf,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,cf79b047-7d41-4018-8bcf-103e04a5197e,INHS,,INHS Insect Collection 844817,,Adult(s),,,,,,,PreservedSpecimen,,,2018-06-12T00:00:00Z,cf79b047-7d41-4018-8bcf-103e04a5197e,,Illinois Natural History Survey Insect Collection,https://github.com/globalbioticinteractions/inhs-insects/archive/2473178936cd0d3107b043276a6e75df9c4575b1.zip
Proctacanthus nigriventris,Animalia | Arthropoda | Insecta | Diptera | Asilidae | Proctacanthus | Proctacanthus nigriventris,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:811 | GBIF:7275 | GBIF:1656810 | GBIF:1656827,http://bins.boldsystems.org/index.php/Public_RecordView?processid=LYMAB775-15,,,LEM-0114087,,A,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,,,,,,,,,,,,,MATERIAL_SAMPLE,,,1965-07-08T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=LYMAB775-15,http://bins.boldsystems.org/index.php/Public_RecordView?processid=LYMAB775-15,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Neivamyrmex gibbatus,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Neivamyrmex | Neivamyrmex gibbatus,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1326810 | GBIF:1326940,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY905-18,,,PH_Neiv46g_undet1_l_04,,larva,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-04-22T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY905-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY905-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Neivamyrmex gibbatus,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Neivamyrmex | Neivamyrmex gibbatus,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1326810 | GBIF:1326940,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY884-18,,,PH_Neiv40g_ph_np_02,,pupa,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-04-20T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY884-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY884-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Neivamyrmex gibbatus,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Neivamyrmex | Neivamyrmex gibbatus,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1326810 | GBIF:1326940,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY882-18,,,PH_Neiv39g_undet_l_05,,larva,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-04-19T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY882-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY882-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Neivamyrmex gibbatus,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Neivamyrmex | Neivamyrmex gibbatus,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1326810 | GBIF:1326940,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY845-18,,,PH_Neiv21g_undet5_l_06,,larva,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-04-04T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY845-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY845-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Neivamyrmex gibbatus,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Neivamyrmex | Neivamyrmex gibbatus,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1326810 | GBIF:1326940,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY816-18,,,PH_Neiv14g_undet1_l_03,,larva,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-03-27T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY816-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY816-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Neivamyrmex gibbatus,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Neivamyrmex | Neivamyrmex gibbatus,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1326810 | GBIF:1326940,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY815-18,,,PH_Neiv14g_sol_l_02,,larva,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-03-27T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY815-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY815-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Neivamyrmex gibbatus,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Neivamyrmex | Neivamyrmex gibbatus,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1326810 | GBIF:1326940,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY812-18,,,PH_Neiv12g_para_l_02,,larva,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-03-26T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY812-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY812-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Neivamyrmex gibbatus,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Neivamyrmex | Neivamyrmex gibbatus,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1326810 | GBIF:1326940,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY811-18,,,PH_Neiv12g_para_np_01,,pupa,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-03-26T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY811-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY811-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Neivamyrmex gibbatus,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Neivamyrmex | Neivamyrmex gibbatus,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1326810 | GBIF:1326940,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY805-18,,,PH_Neiv10g_str_np_05,,pupa,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-03-24T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY805-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY805-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Neivamyrmex pilosus,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Ecitoninae | Ecitonini | Neivamyrmex | Neivamyrmex pilosus,ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914158 | ITIS:82696 | ITIS:563886 | ITIS:99208 | ITIS:100500 | ITIS:563890 | ITIS:914213 | ITIS:152741 | ITIS:152864 | ITIS:709253 | ITIS:154248 | ITIS:154193 | ITIS:573822 | ITIS:573838 | ITIS:573945 | ITIS:575404,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY800-18,,,PH_Neiv09p_atz_l_02,,larva,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-03-23T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY800-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY800-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Neivamyrmex pilosus,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Hexapoda | Insecta | Pterygota | Neoptera | Holometabola | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Ecitoninae | Ecitonini | Neivamyrmex | Neivamyrmex pilosus,ITIS:202423 | ITIS:914154 | ITIS:914155 | ITIS:914158 | ITIS:82696 | ITIS:563886 | ITIS:99208 | ITIS:100500 | ITIS:563890 | ITIS:914213 | ITIS:152741 | ITIS:152864 | ITIS:709253 | ITIS:154248 | ITIS:154193 | ITIS:573822 | ITIS:573838 | ITIS:573945 | ITIS:575404,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY799-18,,,PH_Neiv09p_atz_np_01,,pupa,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-03-23T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY799-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY799-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Neivamyrmex gibbatus,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Neivamyrmex | Neivamyrmex gibbatus,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1326810 | GBIF:1326940,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY789-18,,,PH_Neiv05g_ph_l_04,,larva,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-03-11T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY789-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY789-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Neivamyrmex gibbatus,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Neivamyrmex | Neivamyrmex gibbatus,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1326810 | GBIF:1326940,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY784-18,,,PH_Neiv03g_para_np_01,,pupa,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-02-26T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY784-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY784-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Eciton vagans,Ecitonini | Eciton | Eciton vagans,WD:Q3047031 | WD:Q1932529 | WD:Q3011928,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY778-18,,,PH_EV84_ph_np_01,,pupa,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-03-03T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY778-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY778-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Eciton vagans,Ecitonini | Eciton | Eciton vagans,WD:Q3047031 | WD:Q1932529 | WD:Q3011928,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY746-18,,,PH_EV73_od_kp_01,,pupa,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-04-10T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY746-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY746-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
Eciton vagans,Ecitonini | Eciton | Eciton vagans,WD:Q3047031 | WD:Q1932529 | WD:Q3011928,,,,,,,,,,,,,MATERIAL_SAMPLE,interactsWith,Formicidae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY722-18,,,PH_EV59_para_np_03,,pupa,,,,,,,MATERIAL_SAMPLE,10.423,-84.022,2017-03-21T00:00:00Z,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY722-18,http://bins.boldsystems.org/index.php/Public_RecordView?processid=APREY722-18,The International Barcode of Life Consortium (2016). International Barcode of Life project (iBOL). Occurrence dataset https://doi.org/10.15468/inygc6,https://github.com/globalbioticinteractions/bold/archive/604c9ecdf7d88e61b645bb5f43532b7adc11bb4f.zip
