source_taxon_name,source_taxon_path,source_taxon_path_ids,source_specimen_occurrence_id,source_specimen_institution_code,source_specimen_collection_code,source_specimen_catalog_number,source_specimen_life_stage_id,source_specimen_life_stage,source_specimen_physiological_state_id,source_specimen_physiological_state,source_specimen_body_part_id,source_specimen_body_part,source_specimen_sex_id,source_specimen_sex,source_specimen_basis_of_record,interaction_type,target_taxon_name,target_taxon_path,target_taxon_path_ids,target_specimen_occurrence_id,target_specimen_institution_code,target_specimen_collection_code,target_specimen_catalog_number,target_specimen_life_stage_id,target_specimen_life_stage,target_specimen_physiological_state_id,target_specimen_physiological_state,target_specimen_body_part_id,target_specimen_body_part,target_specimen_sex_id,target_specimen_sex,target_specimen_basis_of_record,latitude,longitude,event_date,study_citation,study_url,study_source_citation,study_source_archive_uri
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,https://www.ncbi.nlm.nih.gov/nuccore/3851044,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49. Accessed at <https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip> on 11 Apr 2026.",https://doi.org/10.1038/sdata.2015.49,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49",https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,https://www.ncbi.nlm.nih.gov/nuccore/3851042,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49. Accessed at <https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip> on 11 Apr 2026.",https://doi.org/10.1038/sdata.2015.49,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49",https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,https://www.ncbi.nlm.nih.gov/nuccore/3851011,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49. Accessed at <https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip> on 11 Apr 2026.",https://doi.org/10.1038/sdata.2015.49,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49",https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,https://www.ncbi.nlm.nih.gov/nuccore/3851038,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49. Accessed at <https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip> on 11 Apr 2026.",https://doi.org/10.1038/sdata.2015.49,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49",https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,https://www.ncbi.nlm.nih.gov/nuccore/3851043,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49. Accessed at <https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip> on 11 Apr 2026.",https://doi.org/10.1038/sdata.2015.49,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49",https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,https://www.ncbi.nlm.nih.gov/nuccore/3851041,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49. Accessed at <https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip> on 11 Apr 2026.",https://doi.org/10.1038/sdata.2015.49,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49",https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,https://www.ncbi.nlm.nih.gov/nuccore/3851037,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49. Accessed at <https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip> on 11 Apr 2026.",https://doi.org/10.1038/sdata.2015.49,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49",https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,https://www.ncbi.nlm.nih.gov/nuccore/3851039,,,,,,,,,,,,,hasHost,Atta laevigata,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Atta | Atta laevigata,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:1323108 | GBIF:5035738,,,,,,,,,,,,,,,,,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49. Accessed at <https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip> on 11 Apr 2026.",https://doi.org/10.1038/sdata.2015.49,"Wardeh, M., Risley, C., McIntyre, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci Data 2, 150049 (2015). https://doi.org/10.1038/sdata.2015.49",https://github.com/globalbioticinteractions/wardeh2015/archive/9017c75c40739bfcb7fe33ff6cb4a64b344d18f8.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Solenopsis fugax,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis fugax,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:458502,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Solenopsis fugax,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis fugax,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:458502,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Solenopsis fugax,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis fugax,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:458502,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Plagiolepis pygmaea,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Plagiolepis | Plagiolepis pygmaea,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:50799 | EOL:460312,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Leptothorax unifasciatus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Leptothorax | Leptothorax unifasciatus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:37745 | EOL:481212,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Leptothorax unifasciatus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Leptothorax | Leptothorax unifasciatus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:37745 | EOL:481212,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Leptothorax unifasciatus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Leptothorax | Leptothorax unifasciatus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:37745 | EOL:481212,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Leptothorax unifasciatus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Leptothorax | Leptothorax unifasciatus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:37745 | EOL:481212,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Plagiolepis vindobonensis,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Plagiolepis | Plagiolepis vindobonensis,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:50799 | EOL:460292,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
